,tweets,Useful  Complains/Not Useful Complains,Useful/Useless,text_length,id,likes,retweets,source,url,created_at,image_url,author_name,author_screen_name,geo,location,hashtags,,,,,,,complaints,useful
150,@michaelgove @claireperrymp the #TimeIsNow how about ditching the UKâ€™s most embarrassing #ClimatePolicyFails? ðŸŒŽ https://t.co/BQMi15HMKL,0,0,135,1143760000000000000,1.00E+00,0,Twitter for iPhone,http://twitter.com/download/iphone,26/06/19 5:39,http://pbs.twimg.com/profile_images/1139953221500145664/9oMf1cHl_normal.png,Big Green Change,KatieCritchlow,,UK,"[{'text': 'TimeIsNow', 'indices': [32, 42]}, {'text': 'ClimatePolicyFails', 'indices': [89, 108]}]",,,,,,,,
151,"â€œTesco roof collapsing and water pouring into aisles as thunderstorms batter UKâ€
 @NicolaSturgeonâ© â¦@Jeremy_Huntâ© Doâ€¦ https://t.co/mg9WA74Fzi",1,1,140,1143750000000000000,0.00E+00,1,Twitter for iPhone,http://twitter.com/download/iphone,26/06/19 5:33,http://pbs.twimg.com/profile_images/2681287026/30e286ffbc556f91f68f239a2ba82212_normal.jpeg,Sleep Deprived,xtrand,,Windlesham,[],,,,,,,,
152,"@lord_haw @GereboyRay @claireperrymp @michaelgove @Arron_banks What happens when the Judge sees this?
 https://t.co/uOMFJb6JcU",0,1,125,1143750000000000000,0.00E+00,0,Twitter Web Client,http://twitter.com,26/06/19 5:30,http://pbs.twimg.com/profile_images/1127875329631117312/8ytxqEuN_normal.png,Raven Cozens-Hardy,RaveCozensHardy,,"Norwich, Norfolk",[],,,,,,,,
153,@Simesanony1 @claireperrymp @michaelgove @Arron_banks https://t.co/JaWnBzdWnb,0,0,77,1143750000000000000,0.00E+00,0,Twitter for iPhone,http://twitter.com/download/iphone,26/06/19 5:27,http://pbs.twimg.com/profile_images/885036885474783232/Zfis2jWN_normal.jpg,John,poyntzy,,"England, United Kingdom",[],,,,,,,,
154,@GereboyRay @claireperrymp @michaelgove @Arron_banks 1. You can't really help what name you are given by your parenâ€¦ https://t.co/Xu3GQAwPja,0,0,140,1143750000000000000,1.00E+00,0,Twitter Web Client,http://twitter.com,26/06/19 5:22,http://pbs.twimg.com/profile_images/1127875329631117312/8ytxqEuN_normal.png,Raven Cozens-Hardy,RaveCozensHardy,,"Norwich, Norfolk",[],,,,,,,,
155,"@GreenpeaceUK No surprise then standard Tory Govt say one thing and do the opposite.
 Fracking is brilliant we won'tâ€¦ https://t.co/TAXGimtEn8",1,1,140,1143750000000000000,0.00E+00,0,Twitter Web Client,http://twitter.com,26/06/19 5:11,http://pbs.twimg.com/profile_images/559651267048255489/iRxIuXyo_normal.jpeg,The Hydrogen Answer,thehydrogenans,,Notinghamshire,[],,,,,,,,
156,@claireperrymp this is what being concerned about Global Warming and the Climatic changes it is causing looks like. Now can we see you & others responsible for Energy ban anymore Fracking and start to Fund Zero emissions projects.¦ https://t.co/QyqyubifcK,1,1,140,1143750000000000000,0.00E+00,0,Twitter Web Client,http://twitter.com,26/06/19 4:59,http://pbs.twimg.com/profile_images/559651267048255489/iRxIuXyo_normal.jpeg,The Hydrogen Answer,thehydrogenans,,Notinghamshire,[],,,,,,,,
157,"RT @claireperrymp: @michaelgove I could not agree more. What a hateful, dismal comment from @Arron_banks https://t.co/FaOkwuePTf",0,0,128,1143730000000000000,0.00E+00,2,Twitter for Android,http://twitter.com/download/android,26/06/19 4:12,http://pbs.twimg.com/profile_images/1141938926657122304/aYnCj2xz_normal.jpg,Stephen Hoffman (Ironically),thehoff102,,"St Albans, England",[],,,,,,,,
158,@GereboyRay @RaveCozensHardy @claireperrymp @michaelgove @Arron_banks As the crazy cat lady is soon to find out.,0,0,112,1143720000000000000,1.00E+00,0,Twitter for iPhone,http://twitter.com/download/iphone,26/06/19 3:01,http://pbs.twimg.com/profile_images/1128289690505945088/ot4zFBHe_normal.jpg,Lord Haw-Haw #thebrexitparty,lord_haw,,,[],,,,,,,,
159,"@claireperrymp @michaelgove @Arron_banks I think, like most of us, he is just sick of all the leftist claptrap.
 
 Leâ€¦ https://t.co/OdY1EZLkao",0,0,140,1143720000000000000,0.00E+00,0,Twitter for iPhone,http://twitter.com/download/iphone,26/06/19 3:00,http://pbs.twimg.com/profile_images/1128289690505945088/ot4zFBHe_normal.jpg,Lord Haw-Haw #thebrexitparty,lord_haw,,,[],,,,,,,,
160,@BrianFi02461943 @claireperrymp @BorisJohnson I hope that when (not if) cases get through the courts without gagginâ€¦ https://t.co/d6eiVncVPS,0,0,140,1143680000000000000,6.00E+00,4,Twitter Web App,https://mobile.twitter.com,26/06/19 0:25,http://pbs.twimg.com/profile_images/1020990232303370240/1pcIAW5y_normal.jpg,Gavin Ward,gavinward78,,,[],,,,,,,,
161,@af_1717 Look to Greta's speech starting para 14 and @claireperrymp has totally deceived us. Leaving out key statsâ€¦ https://t.co/OoEbkY55Ee,0,0,139,1143660000000000000,0.00E+00,0,Twitter for Android,http://twitter.com/download/android,25/06/19 23:37,http://pbs.twimg.com/profile_images/1063575494946422784/dDpZQgni_normal.jpg,Mrjonno ðŸŒ±ðŸŒ ðŸ³ï¸â€ðŸŒˆ #FBPE âŒ›ðŸ’š,mrjonnotweet,,"Milton Keynes, England",[],,,,,,,,
162,"@claireperrymp @michaelgove @Arron_banks Not everybody is enamoured with the Moslem hordes as you clearly are.
 
 Mosâ€¦ https://t.co/AyFXqZsb1H",0,1,140,1143660000000000000,1.00E+00,0,Twitter Web Client,http://twitter.com,25/06/19 23:19,http://pbs.twimg.com/profile_images/1129029319328772097/zC8SUYpy_normal.png,Simesanony,Simesanony1,,"Kent, South East, England",[],,,,,,,,
163,"@claireperrymp @michaelgove @Arron_banks Not everybody is enamoured with the Moslem hordes as you clearly are.
 
 Mosâ€¦ https://t.co/AyFXqZsb1H",0,1,140,1143660000000000000,0.00E+00,0,Twitter for iPhone,http://twitter.com/download/iphone,25/06/19 23:12,http://pbs.twimg.com/profile_images/1131512809089622016/i4fYc0Pn_normal.jpg,Knights of the Realm,Paulfarrant01,,"England, United Kingdom",[],,,,,,,,
164,@claireperrymp @michaelgove @Arron_banks You can talk !,0,0,55,1143650000000000000,1.00E+00,0,Twitter for iPhone,http://twitter.com/download/iphone,25/06/19 22:58,http://pbs.twimg.com/profile_images/1123707271308038145/6mguTcgR_normal.jpg,mick walsh,mickeywalsh22,,,[],,,,,,,,
165,@claireperrymp @michaelgove @Arron_banks Crocodile tears. Where were they for the Rotherham girls?,0,0,98,1143650000000000000,1.00E+00,0,Twitter for iPad,http://twitter.com/#!/download/ipad,25/06/19 22:46,http://pbs.twimg.com/profile_images/1133368011031752705/JWj5xAPj_normal.jpg,Roland Deschain,DsRoland,,,[],,,,,,,,
166,"@BrianFi02461943 @claireperrymp @BorisJohnson I hope that when (not if) cases get through the courts without gagging clauses being thrust upon them, MPs such as this will be held to account for doing nothing. She is aware and chooses to do nothing.

 https://t.co/d6eiVncVPS",1,1,84,1143650000000000000,0.00E+00,0,Twitter for Android,http://twitter.com/download/android,25/06/19 22:37,http://pbs.twimg.com/profile_images/1118638708155006977/HpXhKOFn_normal.png,Noel Matthews,uknoel,,"Blackpool, England",[],,,,,,,,
167,@SteveWickens1 @claireperrymp Yeah true about hunt. There's no maybe about it. All these brexiteers are narrow mindâ€¦ https://t.co/epRBky5ZYj,1,1,140,1143650000000000000,0.00E+00,0,Twitter Web App,https://mobile.twitter.com,25/06/19 22:24,http://pbs.twimg.com/profile_images/553753083654586368/-UZR6yQ3_normal.jpeg,Englebert Trump,EnglebertTrump,,SWADLINCOTE,[],,,,,,,,
168,@claireperrymp @michaelgove @Arron_banks https://t.co/75pjieA9sA,0,0,64,1143640000000000000,6.00E+00,0,Twitter for Android,http://twitter.com/download/android,25/06/19 22:19,http://pbs.twimg.com/profile_images/772429663872450560/d9UFCbmM_normal.jpg,Nick,Bantamanic,,UK,[],,,,,,,,
169,@claireperrymp @michaelgove @Arron_banks Why is it hateful and dismal? It seemed a very measured response to me.,0,0,112,1143640000000000000,0.00E+00,0,Twitter Web Client,http://twitter.com,25/06/19 22:14,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,World of Weasels,WorldOfWeasels,,,[],,,,,,,,
170,@claireperrymp @BorisJohnson Is that the same Magic Forest where cavity wall insulation never fails Claire.,0,1,107,1143640000000000000,3.00E+00,0,Twitter for iPhone,http://twitter.com/download/iphone,25/06/19 22:11,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Brian Fish,BrianFi02461943,,,[],,,,,,,,
171,"@claireperrymp @michaelgove @Arron_banks Annnnd again, NO ONE is addressing the PROTESTERS. I guarantee if they were white Christians you would be...tricky isn't it? Caught between two minorities...can't virtue signal to both can you...?¦ https://t.co/1oA4tHe6J6",1,1,140,1143640000000000000,5.00E+00,0,Twitter for Android,http://twitter.com/download/android,25/06/19 21:59,http://pbs.twimg.com/profile_images/989138946683822080/fdICtzLM_normal.jpg,Fred Flinstone,Iwontcalmdown,,,[],,,,,,,,
172,"@claireperrymp @michaelgove @Arron_banks Apologise for what? He was pointing out her absurd, over emotional responsâ€¦ https://t.co/l2jj11riEb",0,1,140,1143640000000000000,3.00E+00,0,Twitter for Android,http://twitter.com/download/android,25/06/19 21:55,http://pbs.twimg.com/profile_images/2565564348/ze03u1mhzpdqc3n40a7f_normal.jpeg,MattGunner32,MattGunner32,,London,[],,,,,,,,
173,"@claireperrymp @michaelgove @Arron_banks The last thing we need is emotional MP's, the absolute state of our current set of politicians beggars belief.¦ https://t.co/3ECgLpN01w",0,0,140,1143640000000000000,0.00E+00,0,Twitter Web Client,http://twitter.com,25/06/19 21:50,http://pbs.twimg.com/profile_images/1116787437727113223/zuI2rpsG_normal.png,Russell M,Russell55365541,,,[],,,,,,,,
174,@RaveCozensHardy @claireperrymp @michaelgove @Arron_banks Slander will not get you very far. As having a double barrelled name will not either.¦ https://t.co/XdS2FpKo86,0,0,140,1143640000000000000,0.00E+00,0,Twitter Web Client,http://twitter.com,25/06/19 21:47,http://pbs.twimg.com/profile_images/752897808345264130/oR4FH5Gt_normal.jpg,Ray Jones,GereboyRay,,,[],,,,,,,,
175,@claireperrymp @michaelgove @Arron_banks Oh do grow up Claire.,0,0,62,1143640000000000000,0.00E+00,0,Twitter Web Client,http://twitter.com,25/06/19 21:45,http://pbs.twimg.com/profile_images/752897808345264130/oR4FH5Gt_normal.jpg,Ray Jones,GereboyRay,,,[],,,,,,,,
176,@claireperrymp @michaelgove @Arron_banks Hardly hateful and dismal. He's calling out crocodile tears,0,0,100,1143640000000000000,5.00E+00,0,Twitter for Android,http://twitter.com/download/android,25/06/19 21:44,http://pbs.twimg.com/profile_images/1132986124333461504/cZIwrprM_normal.jpg,Mark Watson #Brexit Party âž¡ï¸,Watsonmrk,,England,[],,,,,,,,
177,"@claireperrymp @michaelgove @Arron_banks Signal that virtue cretin, SIGNAL IT.",0,0,78,1143640000000000000,1.00E+00,0,Twitter Web Client,http://twitter.com,25/06/19 21:43,http://pbs.twimg.com/profile_images/1132430389648265216/iVMEGg-P_normal.png,#BrexitParty #Revolution ðŸ‡¬ðŸ‡§ðŸ‘ŒðŸ»âž¡ï¸,Paul_T8319,,North Yorkshire,[],,,,,,,,
178,@claireperrymp @michaelgove @Arron_banks He is a compulsive liar and the Harvey Weinstein of the insurance world.,0,0,113,1143630000000000000,1.00E+00,0,Twitter for Android,http://twitter.com/download/android,25/06/19 21:39,http://pbs.twimg.com/profile_images/1127875329631117312/8ytxqEuN_normal.png,Raven Cozens-Hardy,RaveCozensHardy,,"Norwich, Norfolk",[],,,,,,,,
179,"@claireperrymp @michaelgove @Arron_banks 
He is entitled to his opinion , same as you.  Its called freedom! although your mob appear to be destroying it daily , bit by bit .¦ https://t.co/Wn9LrDQmgF",0,0,140,1143630000000000000,2.00E+00,0,Twitter Web Client,http://twitter.com,25/06/19 21:33,http://pbs.twimg.com/profile_images/916612428569432064/BbEdg800_normal.jpg,vince francis,Uvote4yourself,,,[],,,,,,,,
187,@claireperrymp @claireperrymp Good evening Claire. I have an idea that could help make progress against the terrible state of pollution caused by plastics and other rubbish dumped by idiots all over our land. You might be of of the few that could actually do something about it¦ https://t.co/OgJdj5iIxC,0,1,140,1143620000000000000,0.00E+00,0,Twitter for Android,http://twitter.com/download/android,25/06/19 20:57,http://pbs.twimg.com/profile_images/378800000466290722/9efd3ee8113ff35b10953cd61b53ed87_normal.jpeg,The Watcher,CirrusProject,,"England, United Kingdom",[],,,,,,,,
188,RT @HumberBizEd: Â£100m offshore wind supply chain accelerator will drive a decade's growth - here's the detail on Offshore Wind Growth Partâ€¦,0,1,140,1143620000000000000,0.00E+00,6,Twitter for iPhone,http://twitter.com/download/iphone,25/06/19 20:49,http://pbs.twimg.com/profile_images/918844567490908161/EjEjgyfF_normal.jpg,Invest In North Lincs,investinNLincs,,"North Lincolnshire, UK",[],,,,,,,,
189,and the concept reduces the cost of heating a home! It sounds amazing! But there are some little issues not been fairly declared and @claireperrymp seems to be publicly shy talking about them in parliament. Put the cost to one side ask yourself how can it be possible to reduce,0,1,140,1143620000000000000,0.00E+00,0,Twitter for iPhone,http://twitter.com/download/iphone,25/06/19 20:46,http://pbs.twimg.com/profile_images/938105255065157632/Ds5Bib6d_normal.jpg,District Heating,Districtheating,,UK,[],,,,,,,,
190,"@StephenLoWatson @MariaMCasey @DavePettitWork @claireperrymp @MarkFieldUK @ExtinctionR @Greenpeace The planet has been a ball of molten rock, a desolate ice ball and everything in between many times over in its 4.5bn year existence and its only the arrogance of the human race that thinks it will stop nature from doing what it is going to do¦ https://t.co/mVfN9N61To",0,1,140,1143610000000000000,0.00E+00,0,Twitter for Android,http://twitter.com/download/android,25/06/19 19:58,http://pbs.twimg.com/profile_images/1064787298607353856/-rP3z_J7_normal.jpg,W. W. L. D. ?,RobLow_7,,Durham,[],,,,,,,,
191,So to what extent is HMG aligning proposed tax changes to incentivise adoption of the technologies which will help deliver this laudable - some would say vital - aspiration @claireperrymp ?,0,1,139,1143610000000000000,0.00E+00,0,Twitter for Android,http://twitter.com/download/android,25/06/19 19:41,http://pbs.twimg.com/profile_images/378800000743068408/a71f45039a584ab9e10e9759c0c1077a_normal.jpeg,Ian S Derbyshire,iansderbyshire,,London,[],,,,,,,,
192,@shirleyhelliwe1 @frances_lilley @stevewhiteraven @Alanlsg @claireperrymp @MarkFieldUK Brilliant. You should post tâ€¦ https://t.co/bcNqanB57K,0,1,140,1143600000000000000,0.00E+00,0,Twitter for iPad,http://twitter.com/#!/download/ipad,25/06/19 19:29,http://pbs.twimg.com/profile_images/890107953625354241/_YFnB8-l_normal.jpg,Heather Jacob,hjacob429,,,[],,,,,,,,
193,"@EnglebertTrump @claireperrymp Maybe, but what's Hunts plan? Strike a new deal or leave with no deal? Both men areâ€¦ https://t.co/hKhO2TRIbt",0,1,139,1143600000000000000,0.00E+00,0,Twitter Web App,https://mobile.twitter.com,25/06/19 19:28,http://pbs.twimg.com/profile_images/951607908214636545/5vCDbtu1_normal.jpg,Steve Wickens,SteveWickens1,,,[],,,,,,,,
194,RT @alexfenlon: @iansderbyshire @CarolineLucas @claireperrymp Any comment from the government yet? Surely this is lunacy.,0,0,121,1143600000000000000,0.00E+00,1,Twitter for Android,http://twitter.com/download/android,25/06/19 19:20,http://pbs.twimg.com/profile_images/378800000743068408/a71f45039a584ab9e10e9759c0c1077a_normal.jpeg,Ian S Derbyshire,iansderbyshire,,London,[],,,,,,,,
195,"RT @claireperrymp: Thank you for setting this ambition. Food production, land mgmt and forestry hugely important in cutting emissions+improâ€¦",0,1,140,1143590000000000000,0.00E+00,7,Twitter for iPhone,http://twitter.com/download/iphone,25/06/19 18:50,http://pbs.twimg.com/profile_images/1120399354479685638/QIJXbQI-_normal.jpg,ðƒðšð¯ð¢ð ðð®ð­ð¥ðžð« ðŸ„ðŸŒ¾ðŸ‡¬ðŸ‡§,DavidButler34,,"Wiltshire, UK",[],,,,,,,,
196,RT @HumberBizEd: Â£100m offshore wind supply chain accelerator will drive a decade's growth - here's the detail on Offshore Wind Growth Partâ€¦,0,1,140,1143590000000000000,0.00E+00,6,Twitter for Android,http://twitter.com/download/android,25/06/19 18:43,http://pbs.twimg.com/profile_images/493773398179209218/GoPLtw3A_normal.jpeg,THMA,TeamHumber,,Hull,[],,,,,,,,
198,"RT @BRCWCo: @iansderbyshire @CarolineLucas @claireperrymp Very true, there has to be one thing she'd be right about. Shame her transport poâ€¦",1,1,140,1143580000000000000,0.00E+00,1,Twitter for Android,http://twitter.com/download/android,25/06/19 17:53,http://pbs.twimg.com/profile_images/378800000743068408/a71f45039a584ab9e10e9759c0c1077a_normal.jpeg,Ian S Derbyshire,iansderbyshire,,London,[],,,,,,,,
200,There's a first time for everything... including agreeing with a tweet from @CarolineLucas ... but she is surely coâ€¦ https://t.co/73F8FirHUM,0,0,140,1143570000000000000,0.00E+00,0,Twitter for Android,http://twitter.com/download/android,25/06/19 17:33,http://pbs.twimg.com/profile_images/378800000743068408/a71f45039a584ab9e10e9759c0c1077a_normal.jpeg,Ian S Derbyshire,iansderbyshire,,London,[],,,,,,,,
207,@LennyHarper4 @claireperrymp But you took the time to respond,0,0,61,1143560000000000000,0.00E+00,0,Twitter Web App,https://mobile.twitter.com,25/06/19 16:51,http://pbs.twimg.com/profile_images/553753083654586368/-UZR6yQ3_normal.jpeg,Englebert Trump,EnglebertTrump,,SWADLINCOTE,[],,,,,,,,
209,@iamths1973 @TLRailUK @transportgovuk @RailDeliveryGrp @AJonesMP @claireperrymp Canâ€˜t believe what youâ€™re paying,0,0,112,1143560000000000000,0.00E+00,0,Twitter for iPhone,http://twitter.com/download/iphone,25/06/19 16:47,http://pbs.twimg.com/profile_images/1010511011990917120/w9B-KPa-_normal.jpg,rossignol,rossignol,,Upper Bavaria/Munich,[],,,,,,,,
213,@SteveWickens1 @claireperrymp Yeah but she's right. Its impossible to leave in the manner the public demand. It's eâ€¦ https://t.co/zPuhs9fri6,0,0,140,1143560000000000000,1.00E+00,0,Twitter Web App,https://mobile.twitter.com,25/06/19 16:40,http://pbs.twimg.com/profile_images/553753083654586368/-UZR6yQ3_normal.jpeg,Englebert Trump,EnglebertTrump,,SWADLINCOTE,[],,,,,,,,
214,"I only pay over £4.3K annually for the privilege of commuting on crappy @TLRailUK 🤑 Everyone @transportgovuk & @RailDeliveryGrp must be so proud. 👎 @AJonesMP & @claireperrymp who started #Govia, originally.¦ https://t.co/53p4BYD15E",1,1,139,1143560000000000000,1.00E+00,0,Twitter for iPhone,http://twitter.com/download/iphone,25/06/19 16:38,http://pbs.twimg.com/profile_images/1143278078740836354/MGdbgQp__normal.jpg,Till,iamths1973,,Luton LU2,[],,,,,,,,
215,"@rix_trevor @RobJMFlynn @claireperrymp @Freakonomics In France EDF makes the costs very complicated with connection charges, taxes and different rates.
What I actually paid here last year was all in total 0.17 euro/KWhr.

¦ https://t.co/PFJ3ZpAmfI",1,1,140,1143560000000000000,1.00E+00,0,Twitter Web App,https://mobile.twitter.com,25/06/19 16:38,http://pbs.twimg.com/profile_images/1131414146438828032/Ha0cUp98_normal.jpg,John Carr ðŸ‡ªðŸ‡º ðŸ‡«ðŸ‡· ðŸ‡¬ðŸ‡§ #FBPE,John2017abc,,"Provence, France",[],,,,,,,,
216,,0,0,144,1143560000000000000,5.00E+00,0,Twitter for iPhone,http://twitter.com/download/iphone,25/06/19 16:33,http://pbs.twimg.com/profile_images/1138078186363899905/23s9DHXB_normal.jpg,Malpas W.I.,WomeninMalpas,,"Malpas, Newport",[],,,,,,,,
217,Totally more than J&J .... some of us are more Prosecco and Parties or Gin n Giggling .... as well as trying to do the best for our community / town / planet!,0,0,140,1143560000000000000,0.00E+00,0,Twitter for iPhone,http://twitter.com/download/iphone,25/06/19 16:28,http://pbs.twimg.com/profile_images/1118396091899219969/XJvYnP0k_normal.png,Chris Brennan (â§–),QuietYorkshire,,Yorkshire and The Humber,[],,,,,,,,
218,"@Brexit @business @claireperrymp this must be ""creative ambiguity"" in action!",0,0,77,1143560000000000000,0.00E+00,0,Twitter for Android,http://twitter.com/download/android,25/06/19 16:27,http://pbs.twimg.com/profile_images/801084080850870273/iESa0oVj_normal.jpg,Pete Sudbury,psud12,,"Woodcote, England",[],,,,,,,,
219,"@electronurd1 @claireperrymp I read it that we can continue existing arrangements, but these include, no doubt:
 
 Fâ€¦ https://t.co/iPbbwGa8Lg",0,0,139,1143560000000000000,0.00E+00,0,Twitter Web App,https://mobile.twitter.com,25/06/19 16:27,http://pbs.twimg.com/profile_images/1098198286941458433/T3pCQnjy_normal.jpg,Rob Inhollington,inhollington,,"Hampshire, UK",[],,,,,,,,
221,"It requires a deal, but it not May's surrender:

£39Bn to enter trade talks?
A backstop we can't leave without permission?
Bound by future EU rules but no say?
Cannot tax nor prosecute EU Officials & MEPs???

It's a penal deal. Gatt 24 extends discussion (but also FoM and SM)",0,1,140,1143550000000000000,0.00E+00,0,Twitter Web App,https://mobile.twitter.com,25/06/19 16:18,http://pbs.twimg.com/profile_images/1098198286941458433/T3pCQnjy_normal.jpg,Rob Inhollington,inhollington,,"Hampshire, UK",[],,,,,,,,
222,"Use the lines of credit, tax levies and finance to the tune of billions of £’s that currently support UK companies abroad to extract fossil fuels to fund it.  @UKEF @PhilipHammondUK @claireperrymp @UKLabour @TheGreenParty @Greenpeace @friends_earth @ExtinctionR",0,1,139,1143550000000000000,1.00E+00,0,Twitter for iPhone,http://twitter.com/download/iphone,25/06/19 16:07,http://pbs.twimg.com/profile_images/1118396091899219969/XJvYnP0k_normal.png,Chris Brennan (â§–),QuietYorkshire,,Yorkshire and The Humber,[],,,,,,,,
223,"After Flammanville, this is attempt no.2 of that model:
https://en.wikipedia.org/wiki/Olkiluoto_Nuclear_Power_Plant …
""December 2012, the French multi-national building contractor, Areva, estimated that the full cost of building the reactor will be about €8.5 bn, or almost three times the delivery price of €3 bn""",0,1,120,1143550000000000000,0.00E+00,0,Twitter Web App,https://mobile.twitter.com,25/06/19 15:55,http://pbs.twimg.com/profile_images/572319125322465280/H17ZJsIH_normal.jpeg,Rob Flynn,RobJMFlynn,,"Cambridge, England",[],,,,,,,,
224,@rix_trevor @John2017abc @claireperrymp Its the third one they've tried to be fair! first two are over 3x over budget and late by 5+ years,1,1,138,1143550000000000000,0.00E+00,0,Twitter Web App,https://mobile.twitter.com,25/06/19 15:51,http://pbs.twimg.com/profile_images/572319125322465280/H17ZJsIH_normal.jpeg,Rob Flynn,RobJMFlynn,,"Cambridge, England",[],,,,,,,,
225,"It DOESN'T require a deal - it requires EU Agreement. This stupid situation of EU insisting Withdrawal Agreement first has never been challenged and should have been challenged from the outset. It's not Cloud Cuckoo Land, it's a real opportunity🤦‍♂️",1,1,140,1143550000000000000,0.00E+00,0,Twitter Web Client,http://twitter.com,25/06/19 15:51,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,George Kearse,GeorgeKearse,,,[],,,,,,,,
226,"
Nonsense. The more Tories stab each other, forward and back, the better! The Conservatives have been a vile blight on Britain and world for too long, away with them!",0,0,140,1143550000000000000,0.00E+00,0,Mobile Web (M2),https://mobile.twitter.com,25/06/19 15:51,http://pbs.twimg.com/profile_images/2566785709/Gegenbeispiel_normal.png,Arthur Kaletzky,Gegenbeispiel,,,[],,,,,,,,
227,"Listened to a great @Freakonomics podcast recently on why projects are always late and over budget. Studies show its cos we presume future projects won't have the problems of similar, past projects, when they always do.",0,0,140,1143550000000000000,0.00E+00,0,Twitter Web App,https://mobile.twitter.com,25/06/19 15:50,http://pbs.twimg.com/profile_images/572319125322465280/H17ZJsIH_normal.jpeg,Rob Flynn,RobJMFlynn,,"Cambridge, England",[],,,,,,,,
228,"Hinkley increases with inflation, yet the strike prices for wind and solar auctions go down year after year after year.
Its going to look ridiculously bad value for money by the time its up and running.
Lets not even open the can of worms of decommissioning costs....",1,1,139,1143550000000000000,0.00E+00,0,Twitter Web App,https://mobile.twitter.com,25/06/19 15:47,http://pbs.twimg.com/profile_images/572319125322465280/H17ZJsIH_normal.jpeg,Rob Flynn,RobJMFlynn,,"Cambridge, England",[],,,,,,,,
229,@claireperrymp @BorisJohnson It's Boris' nom de plume.,0,0,54,1143540000000000000,0.00E+00,0,Twitter for Android,http://twitter.com/download/android,25/06/19 15:42,http://pbs.twimg.com/profile_images/801084080850870273/iESa0oVj_normal.jpg,Pete Sudbury,psud12,,"Woodcote, England",[],,,,,,,,
230,If we keep Tarrifs at Zero we have to do so for All countries on WTO ! That means lots more Cheap imports which would make our own products no longer competitive and put lots of people out of work !!!,0,1,140,1143540000000000000,0.00E+00,0,Twitter Web Client,http://twitter.com,25/06/19 15:41,http://pbs.twimg.com/profile_images/593390066963193858/fxa1tA11_normal.jpg,Michael John Kemp,emkaybeesoon,,"Dunstable, England",[],,,,,,,,
231,"@claireperrymp After your tweet re GAT24, it's pretty obvious that you are an out-and-out ""remoaner"" who is probablâ€¦ https://t.co/dLBsIL7TDH",0,1,140,1143540000000000000,0.00E+00,0,Twitter Web Client,http://twitter.com,25/06/19 15:39,http://pbs.twimg.com/profile_images/1134779895199014912/wLw7PT1L_normal.png,Dave Owens,owensglendower,,Chesterfield,[],,,,,,,,
232,@claireperrymp Boris is renowned for making promises he cannot keep in order to further his career. You cannot beliâ€¦ https://t.co/sStXjNl7mc,,,140,1143540000000000000,0.00E+00,0,Twitter Web Client,http://twitter.com,25/06/19 15:30,http://pbs.twimg.com/profile_images/1513000302/P1010200_normal.JPG,David Lamont,dhlamont,,UK,[],,,,,,,,
233,RT @AthenaLeave: @claireperrymp Any comments ðŸ‘‡ðŸ»ðŸ‘‡ðŸ»ðŸ‘‡ðŸ»Claire or just sour ðŸ‡ are you one of the rabid Remoaner MPs to blame for threatening toâ€¦,,,139,1143540000000000000,0.00E+00,1,Twitter Web Client,http://twitter.com,25/06/19 15:27,http://pbs.twimg.com/profile_images/896836284894900224/FF9YlWQ7_normal.jpg,Boho&Daisies#GoWTO#ThankGod4theERG,boho_daisies,,,[],,,,,,,,
234,@claireperrymp I really think you should grow up Claire Perry and develop a mind of your own. Like all your fellowâ€¦ https://t.co/B7MYZuGEqo,,,139,1143540000000000000,0.00E+00,0,Twitter for iPhone,http://twitter.com/download/iphone,25/06/19 15:20,http://pbs.twimg.com/profile_images/787246530910687232/3xa34I9d_normal.jpg,DavidCharles500,davidcharles500,,"London, England",[],,,,,,,,
235,@claireperrymp Or you can all quit when a GE happens as the Brexit party will wipe you all out.,,,95,1143540000000000000,1.00E+00,0,Twitter Web Client,http://twitter.com,25/06/19 15:17,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Warren Munn,WarMunn,,,[],,,,,,,,
236,"@claireperrymp Whatever happens, hunt wants to renegotiate with the EU when they have been consistent in no re-negoâ€¦ https://t.co/g4gvHgkxB2",,,140,1143540000000000000,1.00E+00,0,Twitter Web Client,http://twitter.com,25/06/19 15:17,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Warren Munn,WarMunn,,,[],,,,,,,,
237,@claireperrymp Any comments ðŸ‘‡ðŸ»ðŸ‘‡ðŸ»ðŸ‘‡ðŸ»Claire or just sour ðŸ‡ are you one of the rabid Remoaner MPs to blame for threatenâ€¦ https://t.co/KSXUZ9xkqv,,,140,1143540000000000000,3.00E+00,1,Twitter for iPad,http://twitter.com/#!/download/ipad,25/06/19 15:16,http://pbs.twimg.com/profile_images/1141677119698800640/1_j-KeVk_normal.jpg,Athena #NoDeal @brexitparty_uk âž¡ï¸,AthenaLeave,,,[],,,,,,,,
